conversation_id,creator_id,conversation_date,ai_version,issue_type,issue_complexity,region,creator_segment,entry_channel,eligible_for_ai,ai_used,experiment_group,ai_response_time_sec,ai_contained,ai_response_quality,ai_error_flag,resolution_status,resolution_type,human_escalated,human_handling_time_min,csat_score,repeat_contact_7d,conversation_duration_min
CNV-2026-0003232,CRT-00237,2026-06-07,V1,Policy,Medium,Other,Growth,Email_Form,True,True,Control_V1,6.53,True,Medium,False,Resolved,AI_Resolved,False,0.0,5,False,2.38
CNV-2026-0003233,CRT-01057,2026-06-07,None,Copyright,Medium,US,Established,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,5.47,,False,6.55
CNV-2026-0003234,CRT-01075,2026-06-07,V2,Revenue & Payments,Medium,Southeast Asia,Established,Email_Form,True,True,Treatment_V2,3.12,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.12
CNV-2026-0003235,CRT-00007,2026-06-07,V2,Monetization,Medium,Canada,Growth,Creator_Studio,True,True,Treatment_V2,1.69,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.93
CNV-2026-0003236,CRT-00883,2026-06-07,V1,Shorts,Low,US,Established,Creator_Studio,True,True,Control_V1,2.5,True,High,False,Resolved,AI_Resolved,False,0.0,,False,1.22
CNV-2026-0003237,CRT-01280,2026-06-07,None,Monetization,Medium,US,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,13.97,,False,16.66
CNV-2026-0003238,CRT-00605,2026-06-07,None,Creator Tools,High,Southeast Asia,Large,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,37.87,,False,39.68
CNV-2026-0003239,CRT-01456,2026-06-08,V2,Revenue & Payments,Medium,India,Emerging,Help_Center,True,True,Treatment_V2,3.04,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.02
CNV-2026-0003240,CRT-00420,2026-06-08,V2,Monetization,High,Other,Established,Creator_Studio,True,True,Treatment_V2,2.99,True,Medium,True,Resolved,AI_Resolved,False,0.0,,True,1.22
CNV-2026-0003241,CRT-01003,2026-06-08,V2,Copyright,Medium,Other,Emerging,Creator_Studio,True,True,Treatment_V2,2.29,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.85
CNV-2026-0003242,CRT-00287,2026-06-08,None,Policy,High,India,Emerging,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,38.02,,False,40.3
CNV-2026-0003243,CRT-01071,2026-06-08,None,Monetization,Medium,US,Established,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,18.84,5,False,21.11
CNV-2026-0003244,CRT-01068,2026-06-08,None,Other,Medium,US,Growth,Mobile_App,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,12.03,,False,14.67
CNV-2026-0003245,CRT-00251,2026-06-08,V2,Shorts,Medium,UK,Growth,Creator_Studio,True,True,Treatment_V2,4.39,True,High,False,Resolved,AI_Resolved,False,0.0,,False,0.85
CNV-2026-0003246,CRT-00235,2026-06-08,V1,Monetization,Medium,Other,Established,Creator_Studio,True,True,Control_V1,1.97,False,Low,False,Resolved,Human_Resolved,True,18.97,,False,19.75
CNV-2026-0003247,CRT-00015,2026-06-08,V2,Analytics,Medium,Other,Emerging,Help_Center,True,True,Treatment_V2,2.93,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,0.76
CNV-2026-0003248,CRT-00617,2026-06-08,V2,Revenue & Payments,High,US,Growth,Mobile_App,True,True,Treatment_V2,1.28,False,Low,False,Resolved,Human_Resolved,True,33.1,,False,35.83
CNV-2026-0003249,CRT-00294,2026-06-08,None,Monetization,Medium,UK,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,15.61,,False,18.37
CNV-2026-0003250,CRT-00910,2026-06-08,None,Copyright,Low,Other,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,10.27,,False,11.84
CNV-2026-0003251,CRT-01070,2026-06-08,V1,Memberships,Low,Other,Emerging,Email_Form,True,True,Control_V1,3.69,True,High,False,Resolved,AI_Resolved,False,0.0,5,True,2.23
CNV-2026-0003252,CRT-00673,2026-06-08,None,Channel Access,High,Southeast Asia,Large,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,19.02,,False,21.64
CNV-2026-0003253,CRT-00820,2026-06-08,V1,Copyright,High,Other,Emerging,Creator_Studio,True,True,Control_V1,2.31,False,High,False,Resolved,Human_Resolved,True,26.29,5,False,27.73
CNV-2026-0003254,CRT-00427,2026-06-08,None,Channel Access,High,India,Emerging,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,14.78,,False,15.94
CNV-2026-0003255,CRT-00481,2026-06-08,V1,Channel Access,Medium,Other,Emerging,Creator_Studio,True,True,Control_V1,2.17,False,Low,False,Resolved,Human_Resolved,True,8.03,,False,10.98
CNV-2026-0003256,CRT-01238,2026-06-08,None,Memberships,Medium,Southeast Asia,Emerging,Mobile_App,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,10.24,,False,11.22
CNV-2026-0003257,CRT-01489,2026-06-08,V2,Creator Tools,Medium,US,Established,Mobile_App,True,True,Treatment_V2,3.51,True,High,False,Resolved,AI_Resolved,False,0.0,,False,1.81
CNV-2026-0003258,CRT-01340,2026-06-08,V2,Memberships,High,US,Emerging,Creator_Studio,True,True,Treatment_V2,1.88,False,High,False,Resolved,Human_Resolved,True,47.32,,False,49.32
CNV-2026-0003259,CRT-00974,2026-06-08,None,Policy,High,Southeast Asia,Established,Help_Center,False,False,Non_Experiment,,False,,False,Unresolved,Unresolved_Escalated,True,37.67,,True,39.11
CNV-2026-0003260,CRT-00722,2026-06-08,V1,Monetization,Low,India,Emerging,Mobile_App,True,True,Control_V1,2.42,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,1.77
CNV-2026-0003261,CRT-00910,2026-06-08,V1,Memberships,Medium,Other,Emerging,Help_Center,True,True,Control_V1,6.18,False,High,False,Resolved,Human_Resolved,True,11.03,5,False,13.65
CNV-2026-0003262,CRT-00789,2026-06-08,V1,Revenue & Payments,Medium,US,Established,Help_Center,True,True,Control_V1,5.17,False,High,False,Resolved,Human_Resolved,True,13.02,4,True,15.41
CNV-2026-0003263,CRT-00409,2026-06-08,None,Channel Access,Medium,Other,Emerging,Email_Form,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,12.26,,False,14.75
CNV-2026-0003264,CRT-01185,2026-06-08,None,Channel Access,Medium,US,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,17.91,,False,19.12
CNV-2026-0003265,CRT-00687,2026-06-08,V2,Revenue & Payments,High,Other,Emerging,Creator_Studio,True,True,Treatment_V2,3.26,False,High,False,Resolved,Human_Resolved,True,19.44,5,False,20.66
CNV-2026-0003266,CRT-01482,2026-06-09,V1,Monetization,Low,US,Emerging,Help_Center,True,True,Control_V1,11.66,True,High,False,Resolved,AI_Resolved,False,0.0,,False,1.32
CNV-2026-0003267,CRT-01206,2026-06-09,V1,Channel Access,Medium,India,Emerging,Help_Center,True,True,Control_V1,2.89,False,High,False,Resolved,Human_Resolved,True,28.04,5,False,29.93
CNV-2026-0003268,CRT-00689,2026-06-09,None,Analytics,Medium,US,Growth,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,28.73,5,False,29.63
CNV-2026-0003269,CRT-00411,2026-06-09,V2,Analytics,High,US,Growth,Creator_Studio,True,True,Treatment_V2,2.7,True,High,False,Resolved,AI_Resolved,False,0.0,,True,2.96
CNV-2026-0003270,CRT-00730,2026-06-09,None,Policy,High,UK,Growth,Help_Center,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,30.9,,True,33.45
CNV-2026-0003271,CRT-00791,2026-06-09,None,Copyright,Medium,Other,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,12.39,5,False,15.35
CNV-2026-0003272,CRT-01109,2026-06-09,V1,Copyright,Low,UK,Large,Mobile_App,True,True,Control_V1,7.02,False,Medium,False,Resolved,Human_Resolved,True,12.11,,False,13.34
CNV-2026-0003273,CRT-00552,2026-06-09,V1,Memberships,Low,US,Emerging,Mobile_App,True,True,Control_V1,4.82,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.2
CNV-2026-0003274,CRT-00285,2026-06-09,V1,Revenue & Payments,Low,US,Growth,Creator_Studio,True,True,Control_V1,3.0,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.82
CNV-2026-0003275,CRT-01236,2026-06-09,None,Channel Access,High,India,Emerging,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,36.95,,False,38.55
CNV-2026-0003276,CRT-00066,2026-06-09,V2,Copyright,Medium,India,Growth,Help_Center,True,True,Treatment_V2,0.88,False,High,False,Resolved,Human_Resolved,True,9.41,,False,11.14
CNV-2026-0003277,CRT-00969,2026-06-09,V1,Monetization,Low,Southeast Asia,Growth,Creator_Studio,True,True,Control_V1,3.61,True,Low,False,Resolved,AI_Resolved,False,0.0,,False,0.66
CNV-2026-0003278,CRT-00491,2026-06-09,None,Policy,High,US,Growth,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,27.19,5,False,30.08
CNV-2026-0003279,CRT-00189,2026-06-09,V1,Policy,Low,Southeast Asia,Growth,Creator_Studio,True,True,Control_V1,3.0,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.4
CNV-2026-0003280,CRT-00846,2026-06-09,None,Policy,Low,US,Established,Mobile_App,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,7.01,,False,9.93
CNV-2026-0003281,CRT-00596,2026-06-09,None,Copyright,Medium,India,Emerging,Mobile_App,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,5.09,,False,6.15
CNV-2026-0003282,CRT-00573,2026-06-09,V2,Memberships,Low,US,Growth,Creator_Studio,True,True,Treatment_V2,3.03,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.48
CNV-2026-0003283,CRT-01326,2026-06-09,None,Creator Tools,Low,Canada,Established,Mobile_App,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,9.94,4,False,10.96
CNV-2026-0003284,CRT-00793,2026-06-09,None,Memberships,High,Southeast Asia,Emerging,Help_Center,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,24.04,,True,24.92
CNV-2026-0003285,CRT-00714,2026-06-09,None,Policy,High,India,Established,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,30.41,,False,33.2
CNV-2026-0003286,CRT-00629,2026-06-09,V2,Revenue & Payments,Medium,US,Growth,Creator_Studio,True,True,Treatment_V2,2.22,True,Medium,False,Resolved,AI_Resolved,False,0.0,5,False,0.86
CNV-2026-0003287,CRT-01072,2026-06-09,V2,Channel Access,High,Southeast Asia,Growth,Mobile_App,True,True,Treatment_V2,2.02,False,High,False,Resolved,Human_Resolved,True,41.15,5,False,43.36
CNV-2026-0003288,CRT-00332,2026-06-09,V1,Policy,Low,Other,Emerging,Creator_Studio,True,True,Control_V1,4.33,False,High,False,Resolved,Human_Resolved,True,7.64,5,False,9.25
CNV-2026-0003289,CRT-00149,2026-06-09,None,Creator Tools,Medium,Other,Emerging,Help_Center,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,19.93,,False,22.76
CNV-2026-0003290,CRT-01446,2026-06-09,V1,Policy,Medium,India,Growth,Help_Center,True,True,Control_V1,6.01,True,Medium,False,Resolved,AI_Resolved,False,0.0,5,False,1.89
CNV-2026-0003291,CRT-01438,2026-06-09,None,Monetization,Low,US,Growth,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,6.89,,False,8.99
CNV-2026-0003292,CRT-00051,2026-06-09,V1,Shorts,Low,US,Emerging,Creator_Studio,True,True,Control_V1,3.27,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.46
CNV-2026-0003293,CRT-00515,2026-06-09,None,Revenue & Payments,Medium,India,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,7.28,,False,8.66
CNV-2026-0003294,CRT-00728,2026-06-09,V2,Copyright,Low,US,Emerging,Mobile_App,True,True,Treatment_V2,2.05,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.88
CNV-2026-0003295,CRT-00640,2026-06-09,None,Memberships,Low,Other,Established,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,13.11,,False,13.8
CNV-2026-0003296,CRT-00172,2026-06-09,V2,Copyright,Medium,Southeast Asia,Growth,Creator_Studio,True,True,Treatment_V2,3.25,False,High,False,Resolved,Human_Resolved,True,25.83,,False,26.71
CNV-2026-0003297,CRT-01055,2026-06-09,V1,Other,Medium,US,Emerging,Creator_Studio,True,True,Control_V1,5.65,False,Low,False,Unresolved,Unresolved_Escalated,True,9.11,,False,11.37
CNV-2026-0003298,CRT-01298,2026-06-10,V1,Revenue & Payments,Low,India,Emerging,Help_Center,True,True,Control_V1,6.83,True,Low,False,Resolved,AI_Resolved,False,0.0,4,False,1.7
CNV-2026-0003299,CRT-00717,2026-06-10,None,Copyright,Medium,US,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,29.11,,False,30.47
CNV-2026-0003300,CRT-01038,2026-06-10,None,Monetization,Low,India,Emerging,Help_Center,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,6.45,,False,8.84
CNV-2026-0003301,CRT-01435,2026-06-10,None,Monetization,Medium,UK,Emerging,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,14.65,,False,17.07
CNV-2026-0003302,CRT-01490,2026-06-10,V2,Monetization,Low,Southeast Asia,Growth,Help_Center,True,True,Treatment_V2,1.7,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.7
CNV-2026-0003303,CRT-00800,2026-06-10,None,Monetization,Medium,Canada,Growth,Mobile_App,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,19.16,5,False,20.09
CNV-2026-0003304,CRT-00625,2026-06-10,None,Revenue & Payments,Medium,India,Large,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,17.2,4,True,19.73
CNV-2026-0003305,CRT-00003,2026-06-10,V2,Copyright,High,India,Established,Help_Center,True,True,Treatment_V2,3.68,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.25
CNV-2026-0003306,CRT-00257,2026-06-10,V1,Revenue & Payments,Low,US,Established,Help_Center,True,True,Control_V1,7.56,False,High,False,Resolved,Human_Resolved,True,2.72,,False,5.48
CNV-2026-0003307,CRT-01444,2026-06-10,V1,Copyright,Medium,US,Emerging,Help_Center,True,True,Control_V1,2.28,True,Low,False,Resolved,AI_Resolved,False,0.0,,False,2.03
CNV-2026-0003308,CRT-00164,2026-06-10,V2,Monetization,High,US,Emerging,Creator_Studio,True,True,Treatment_V2,1.35,True,Medium,False,Resolved,AI_Resolved,False,0.0,4,True,2.73
CNV-2026-0003309,CRT-01316,2026-06-10,V1,Monetization,Low,Southeast Asia,Growth,Help_Center,True,True,Control_V1,3.77,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.5
CNV-2026-0003310,CRT-00037,2026-06-10,None,Copyright,Medium,Canada,Emerging,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,23.68,,False,26.51
CNV-2026-0003311,CRT-00637,2026-06-10,None,Copyright,Medium,India,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,13.86,,True,15.98
CNV-2026-0003312,CRT-01197,2026-06-10,V2,Monetization,High,Other,Emerging,Creator_Studio,True,True,Treatment_V2,2.7,False,Low,False,Resolved,Human_Resolved,True,22.64,,False,24.22
CNV-2026-0003313,CRT-00289,2026-06-10,V1,Revenue & Payments,Medium,Other,Growth,Creator_Studio,True,True,Control_V1,5.31,False,Low,False,Unresolved,Unresolved_Escalated,True,18.67,2,False,20.25
CNV-2026-0003314,CRT-01313,2026-06-11,V1,Shorts,High,UK,Growth,Creator_Studio,True,True,Control_V1,2.37,True,High,False,Resolved,AI_Resolved,False,0.0,,False,1.56
CNV-2026-0003315,CRT-00367,2026-06-11,None,Copyright,High,Other,Established,Help_Center,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,30.37,,False,32.57
CNV-2026-0003316,CRT-00661,2026-06-11,V1,Monetization,Medium,India,Emerging,Help_Center,True,True,Control_V1,2.14,True,Medium,False,Resolved,AI_Resolved,False,0.0,,False,1.37
CNV-2026-0003317,CRT-00352,2026-06-11,V2,Channel Access,Medium,Other,Emerging,Creator_Studio,True,True,Treatment_V2,3.23,True,Medium,False,Resolved,AI_Resolved,False,0.0,4,False,0.58
CNV-2026-0003318,CRT-00282,2026-06-11,V1,Creator Tools,Low,Canada,Emerging,Creator_Studio,True,True,Control_V1,3.81,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,0.81
CNV-2026-0003319,CRT-00882,2026-06-11,V2,Monetization,Low,US,Growth,Help_Center,True,True,Treatment_V2,3.2,False,Medium,False,Resolved,Human_Resolved,True,13.2,5,False,15.74
CNV-2026-0003320,CRT-00419,2026-06-11,None,Memberships,Low,Southeast Asia,Emerging,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,12.73,,False,15.54
CNV-2026-0003321,CRT-00962,2026-06-11,None,Channel Access,Medium,UK,Emerging,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,11.78,5,False,12.46
CNV-2026-0003322,CRT-00005,2026-06-11,None,Other,Medium,Other,Emerging,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,13.34,4,True,14.65
CNV-2026-0003323,CRT-01265,2026-06-11,V2,Shorts,Medium,US,Growth,Mobile_App,True,True,Treatment_V2,2.59,False,High,False,Resolved,Human_Resolved,True,9.19,,False,11.05
CNV-2026-0003324,CRT-00062,2026-06-11,V2,Policy,High,Southeast Asia,Growth,Creator_Studio,True,True,Treatment_V2,2.23,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.46
CNV-2026-0003325,CRT-00984,2026-06-11,None,Channel Access,Medium,India,Growth,Help_Center,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,24.54,,False,26.78
CNV-2026-0003326,CRT-00689,2026-06-11,V1,Revenue & Payments,High,US,Growth,Creator_Studio,True,True,Control_V1,3.2,False,Low,False,Resolved,Human_Resolved,True,39.66,,False,42.69
CNV-2026-0003327,CRT-00086,2026-06-11,None,Analytics,Medium,Other,Emerging,Creator_Studio,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,11.85,5,False,13.81
CNV-2026-0003328,CRT-00401,2026-06-11,None,Creator Tools,Medium,Southeast Asia,Emerging,Mobile_App,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,20.69,5,False,22.24
CNV-2026-0003329,CRT-00875,2026-06-11,V1,Revenue & Payments,Medium,India,Growth,Mobile_App,True,True,Control_V1,3.57,True,Low,False,Resolved,AI_Resolved,False,0.0,3,False,2.83
CNV-2026-0003330,CRT-00653,2026-06-11,V2,Monetization,Low,Canada,Growth,Creator_Studio,True,True,Treatment_V2,1.96,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,1.28
CNV-2026-0003331,CRT-00398,2026-06-11,V1,Policy,High,US,Emerging,Creator_Studio,True,True,Control_V1,3.12,False,Low,False,Resolved,Human_Resolved,True,19.91,,False,20.99
CNV-2026-0003332,CRT-01454,2026-06-11,V2,Creator Tools,Low,Other,Established,Mobile_App,True,True,Treatment_V2,1.52,True,High,False,Resolved,AI_Resolved,False,0.0,,False,1.2
CNV-2026-0003333,CRT-01176,2026-06-12,None,Memberships,Medium,Southeast Asia,Growth,Creator_Studio,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,16.8,,False,18.08
CNV-2026-0003334,CRT-00804,2026-06-12,None,Copyright,Medium,India,Growth,Mobile_App,True,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,17.51,5,False,19.21
CNV-2026-0003335,CRT-00937,2026-06-12,V1,Memberships,Low,Southeast Asia,Established,Creator_Studio,True,True,Control_V1,10.2,True,Medium,False,Resolved,AI_Resolved,False,0.0,,False,1.39
CNV-2026-0003336,CRT-00851,2026-06-12,V2,Monetization,Low,US,Emerging,Creator_Studio,True,True,Treatment_V2,1.86,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.66
CNV-2026-0003337,CRT-01205,2026-06-12,V2,Policy,Medium,UK,Emerging,Creator_Studio,True,True,Treatment_V2,1.67,True,Low,False,Unresolved,Unresolved_Contained,False,0.0,,True,3.01
CNV-2026-0003338,CRT-01256,2026-06-12,V1,Revenue & Payments,Medium,Canada,Established,Creator_Studio,True,True,Control_V1,3.13,False,Medium,False,Resolved,Human_Resolved,True,16.37,,False,19.33
CNV-2026-0003339,CRT-00016,2026-06-12,V2,Revenue & Payments,High,US,Emerging,Creator_Studio,True,True,Treatment_V2,1.57,True,Medium,False,Resolved,AI_Resolved,False,0.0,5,False,2.23
CNV-2026-0003340,CRT-01049,2026-06-12,V1,Revenue & Payments,Low,India,Established,Creator_Studio,True,True,Control_V1,5.02,True,High,False,Resolved,AI_Resolved,False,0.0,5,False,2.34
CNV-2026-0003341,CRT-00001,2026-06-12,None,Copyright,Low,UK,Established,Mobile_App,False,False,Non_Experiment,,False,,False,Resolved,Human_Resolved,True,3.63,5,False,4.26
CNV-2026-0003342,CRT-01265,2026-06-12,V1,Copyright,Medium,US,Growth,Creator_Studio,True,True,Control_V1,4.87,False,High,False,Resolved,Human_Resolved,True,19.76,5,False,21.56
CNV-2026-0003343,CRT-00796,2026-06-12,V1,Memberships,Low,US,Emerging,Help_Center,True,True,Control_V1,1.8,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.04
CNV-2026-0003344,CRT-00658,2026-06-12,V2,Copyright,Medium,US,Emerging,Creator_Studio,True,True,Treatment_V2,4.78,True,High,False,Resolved,AI_Resolved,False,0.0,,False,2.86
CNV-2026-0003345,CRT-00477,2026-06-12,V1,Channel Access,High,India,Emerging,Help_Center,True,True,Control_V1,7.46,True,Low,False,Unresolved,Unresolved_Contained,False,0.0,1,True,0.84
CNV-2026-0003346,CRT-01138,2026-06-12,V2,Channel Access,High,US,Emerging,Creator_Studio,True,True,Treatment_V2,1.25,False,Medium,False,Resolved,Human_Resolved,True,20.99,,False,22.79
