creator_id,creator_segment,region,channel_size,creator_tenure_months
CRT-11353,Emerging,Southeast Asia,1473,30
CRT-11354,Emerging,UK,717,20
CRT-11355,Growth,US,32857,37
CRT-11356,Emerging,India,3061,71
CRT-11357,Growth,US,17598,41
CRT-11358,Established,India,204886,97
CRT-11359,Emerging,Canada,3078,57
CRT-11360,Emerging,India,1528,32
CRT-11361,Established,Canada,277202,2
CRT-11362,Growth,Other,23575,2
CRT-11363,Established,Other,100000,113
CRT-11364,Emerging,Other,1095,81
CRT-11365,Growth,Other,20326,103
CRT-11366,Established,India,186203,5
CRT-11367,Emerging,Canada,862,27
CRT-11368,Established,UK,220174,40
CRT-11369,Growth,Other,22621,13
CRT-11370,Established,Southeast Asia,322968,54
CRT-11371,Emerging,India,2191,111
CRT-11372,Emerging,Other,639,91
CRT-11373,Emerging,Canada,3660,33
CRT-11374,Large,US,1195069,93
CRT-11375,Emerging,Southeast Asia,544,28
CRT-11376,Emerging,Southeast Asia,3115,51
CRT-11377,Established,UK,139332,92
CRT-11378,Emerging,Other,1448,105
CRT-11379,Growth,Southeast Asia,14130,87
CRT-11380,Emerging,Other,999,46
CRT-11381,Growth,India,25395,33
CRT-11382,Emerging,US,978,57
CRT-11383,Growth,India,20808,98
CRT-11384,Growth,Southeast Asia,27460,48
CRT-11385,Emerging,Other,2957,56
CRT-11386,Emerging,UK,630,75
CRT-11387,Emerging,India,177,72
CRT-11388,Growth,India,49999,49
CRT-11389,Emerging,Other,791,30
CRT-11390,Emerging,US,846,112
CRT-11391,Emerging,US,865,118
CRT-11392,Growth,UK,13846,101
CRT-11393,Growth,UK,22082,23
CRT-11394,Emerging,India,1070,47
CRT-11395,Established,US,258111,47
CRT-11396,Growth,Southeast Asia,20458,3
CRT-11397,Established,US,100000,62
CRT-11398,Growth,US,13784,66
CRT-11399,Emerging,India,3269,87
CRT-11400,Large,US,1101179,30
CRT-11401,Established,India,275816,56
CRT-11402,Growth,Canada,18831,39
CRT-11403,Emerging,US,2566,18
CRT-11404,Emerging,India,1449,56
CRT-11405,Growth,India,13021,25
CRT-11406,Emerging,US,524,97
CRT-11407,Growth,Canada,12773,57
CRT-11408,Emerging,US,2779,90
CRT-11409,Growth,Other,14337,26
CRT-11410,Emerging,UK,996,67
CRT-11411,Emerging,US,1256,38
CRT-11412,Emerging,Other,1599,88
CRT-11413,Established,India,150750,108
CRT-11414,Growth,US,12237,37
CRT-11415,Established,India,100000,56
CRT-11416,Growth,Southeast Asia,15899,60
CRT-11417,Growth,Canada,10000,27
CRT-11418,Growth,UK,33382,9
CRT-11419,Established,Other,269213,91
CRT-11420,Established,Other,104497,7
CRT-11421,Growth,US,51651,3
CRT-11422,Emerging,Other,1230,20
CRT-11423,Growth,US,41099,56
CRT-11424,Emerging,Other,2491,91
CRT-11425,Emerging,US,1203,110
CRT-11426,Growth,US,10000,111
CRT-11427,Established,India,224005,113
CRT-11428,Emerging,US,2040,75
CRT-11429,Emerging,Other,794,60
CRT-11430,Established,US,218926,5
CRT-11431,Emerging,India,1309,56
CRT-11432,Emerging,Other,624,75
CRT-11433,Growth,UK,25592,85
CRT-11434,Established,Southeast Asia,146455,34
CRT-11435,Growth,Other,32452,38
CRT-11436,Growth,US,20030,106
CRT-11437,Emerging,India,757,101
CRT-11438,Emerging,US,361,88
CRT-11439,Growth,US,81082,46
CRT-11440,Established,US,151517,44
CRT-11441,Emerging,UK,542,63
CRT-11442,Emerging,US,2170,53
CRT-11443,Emerging,UK,1555,96
CRT-11444,Emerging,Canada,2076,87
CRT-11445,Emerging,India,2260,21
CRT-11446,Emerging,Southeast Asia,3221,112
CRT-11447,Established,US,104940,56
CRT-11448,Emerging,Canada,1506,36
CRT-11449,Growth,India,12215,51
CRT-11450,Growth,Other,23078,93
CRT-11451,Established,Southeast Asia,297268,43
CRT-11452,Large,UK,1059547,83
CRT-11453,Emerging,India,7980,74
CRT-11454,Emerging,India,1358,29
CRT-11455,Growth,India,10881,69
CRT-11456,Emerging,UK,2354,30
CRT-11457,Emerging,Southeast Asia,7912,96
CRT-11458,Emerging,Other,223,26
CRT-11459,Established,US,305182,40
CRT-11460,Emerging,Other,606,21
CRT-11461,Growth,Other,26186,38
CRT-11462,Emerging,US,469,38
CRT-11463,Growth,US,41222,47
CRT-11464,Emerging,Southeast Asia,1038,16
CRT-11465,Established,US,398806,84
CRT-11466,Growth,US,16077,31
CRT-11467,Emerging,Southeast Asia,1135,45
CRT-11468,Emerging,Southeast Asia,210,44
CRT-11469,Established,US,944702,119
CRT-11470,Growth,Other,70250,67
CRT-11471,Emerging,US,7657,103
CRT-11472,Emerging,US,4566,53
CRT-11473,Emerging,US,834,96
CRT-11474,Emerging,Other,1292,39
CRT-11475,Emerging,Other,1691,65
CRT-11476,Emerging,US,1807,14
CRT-11477,Emerging,Canada,557,33
CRT-11478,Established,US,100000,68
CRT-11479,Established,US,100000,46
CRT-11480,Established,US,153903,101
CRT-11481,Growth,Other,22925,61
CRT-11482,Growth,India,21453,74
CRT-11483,Emerging,Southeast Asia,1637,19
CRT-11484,Growth,US,13474,69
CRT-11485,Emerging,Other,676,11
CRT-11486,Growth,Other,18395,46
CRT-11487,Large,US,3517518,12
CRT-11488,Established,UK,223796,64
CRT-11489,Emerging,UK,1755,78
CRT-11490,Growth,Other,16865,81
CRT-11491,Emerging,India,1383,109
CRT-11492,Emerging,US,720,35
CRT-11493,Emerging,India,740,90
CRT-11494,Emerging,UK,1800,115
CRT-11495,Growth,India,19468,66
CRT-11496,Emerging,US,1231,3
CRT-11497,Emerging,Other,1079,95
CRT-11498,Large,Other,1000000,41
CRT-11499,Growth,India,20155,11
CRT-11500,Emerging,Southeast Asia,854,118
CRT-11501,Growth,India,22229,50
CRT-11502,Growth,Southeast Asia,10922,98
CRT-11503,Growth,US,18682,38
CRT-11504,Growth,India,42443,7
CRT-11505,Established,India,258443,64
CRT-11506,Emerging,Other,973,44
CRT-11507,Growth,US,14915,81
CRT-11508,Emerging,India,1451,83
CRT-11509,Established,India,355261,105
CRT-11510,Emerging,Other,4508,67
CRT-11511,Emerging,India,880,85
CRT-11512,Large,US,1000000,113
CRT-11513,Growth,Southeast Asia,34230,116
CRT-11514,Emerging,US,1785,95
CRT-11515,Emerging,Southeast Asia,1350,76
CRT-11516,Emerging,UK,805,80
CRT-11517,Large,Southeast Asia,1000000,104
CRT-11518,Emerging,Southeast Asia,2297,73
CRT-11519,Emerging,US,2744,74
CRT-11520,Growth,UK,22471,120
CRT-11521,Emerging,Other,5262,94
CRT-11522,Emerging,India,1618,61
CRT-11523,Established,Other,178979,68
CRT-11524,Emerging,Southeast Asia,519,1
CRT-11525,Established,UK,100000,60
CRT-11526,Established,India,146213,90
CRT-11527,Emerging,Other,1799,38
CRT-11528,Growth,US,86404,63
CRT-11529,Established,US,207013,58
CRT-11530,Growth,US,36175,102
CRT-11531,Growth,Southeast Asia,17789,38
CRT-11532,Emerging,Southeast Asia,1582,55
CRT-11533,Emerging,UK,1425,27
CRT-11534,Growth,US,16768,20
CRT-11535,Emerging,UK,3907,70
CRT-11536,Emerging,US,1203,79
CRT-11537,Growth,Canada,46755,69
CRT-11538,Emerging,US,1349,110
CRT-11539,Established,India,162943,85
CRT-11540,Established,India,124396,11
CRT-11541,Established,India,161100,70
CRT-11542,Emerging,Canada,4323,22
CRT-11543,Emerging,Other,652,10
CRT-11544,Established,Southeast Asia,296497,28
CRT-11545,Emerging,India,1044,94
CRT-11546,Growth,US,36125,17
CRT-11547,Growth,UK,29834,119
CRT-11548,Emerging,India,460,68
CRT-11549,Emerging,Canada,1529,44
CRT-11550,Growth,Southeast Asia,79448,10
CRT-11551,Emerging,India,1712,39
CRT-11552,Established,Other,346707,119
CRT-11553,Growth,US,31213,52
CRT-11554,Emerging,UK,2516,21
CRT-11555,Growth,India,18788,113
CRT-11556,Emerging,US,1215,6
CRT-11557,Emerging,US,2708,58
CRT-11558,Large,UK,1551735,41
CRT-11559,Growth,US,45985,49
CRT-11560,Growth,Other,16288,58
CRT-11561,Established,India,205928,54
CRT-11562,Growth,India,23636,100
CRT-11563,Emerging,UK,9999,11
CRT-11564,Emerging,US,980,75
CRT-11565,Emerging,US,1874,74
CRT-11566,Emerging,India,272,119
CRT-11567,Growth,Southeast Asia,15004,110
CRT-11568,Growth,India,31347,48
CRT-11569,Emerging,India,1084,67
CRT-11570,Growth,UK,23805,12
CRT-11571,Established,Other,163572,98
CRT-11572,Large,India,1741890,110
CRT-11573,Emerging,Canada,340,105
CRT-11574,Established,US,188704,69
CRT-11575,Established,India,174279,105
CRT-11576,Emerging,India,3143,62
CRT-11577,Emerging,India,2612,18
CRT-11578,Emerging,US,139,55
CRT-11579,Growth,US,18632,6
CRT-11580,Growth,US,66240,23
CRT-11581,Growth,US,42317,59
CRT-11582,Growth,India,34386,45
CRT-11583,Emerging,India,895,3
CRT-11584,Emerging,US,2421,40
CRT-11585,Established,Southeast Asia,100000,54
CRT-11586,Large,India,1334206,43
CRT-11587,Established,US,244483,56
CRT-11588,Emerging,US,2177,34
CRT-11589,Emerging,Southeast Asia,1592,47
CRT-11590,Emerging,Southeast Asia,1835,61
CRT-11591,Emerging,Canada,1527,23
CRT-11592,Emerging,US,1040,91
CRT-11593,Established,Southeast Asia,444372,31
CRT-11594,Growth,India,67892,116
CRT-11595,Emerging,Other,1286,42
CRT-11596,Emerging,Canada,523,15
CRT-11597,Emerging,US,1109,65
CRT-11598,Growth,Other,28097,106
CRT-11599,Growth,India,10000,66
CRT-11600,Emerging,Other,3907,42
CRT-11601,Established,US,135540,104
CRT-11602,Emerging,India,691,63
CRT-11603,Emerging,Southeast Asia,1020,56
CRT-11604,Large,US,1424136,14
CRT-11605,Emerging,UK,1401,80
CRT-11606,Emerging,US,2519,17
CRT-11607,Growth,US,50907,89
CRT-11608,Emerging,US,2521,98
CRT-11609,Emerging,Other,630,70
CRT-11610,Emerging,Other,1227,62
CRT-11611,Emerging,India,1456,109
CRT-11612,Growth,Southeast Asia,31369,29
CRT-11613,Emerging,US,1981,12
CRT-11614,Established,India,208287,111
CRT-11615,Established,Other,188743,32
CRT-11616,Emerging,Canada,2775,104
CRT-11617,Emerging,UK,1204,19
CRT-11618,Emerging,US,2880,46
CRT-11619,Emerging,Canada,2567,97
CRT-11620,Emerging,Other,4282,25
CRT-11621,Established,Other,226534,25
CRT-11622,Emerging,Southeast Asia,4251,43
CRT-11623,Growth,US,23115,84
CRT-11624,Growth,Other,31978,84
CRT-11625,Established,Southeast Asia,314584,85
CRT-11626,Emerging,US,596,40
CRT-11627,Emerging,US,978,91
CRT-11628,Large,Southeast Asia,1242319,58
CRT-11629,Emerging,Other,1279,46
CRT-11630,Growth,Other,20612,114
CRT-11631,Growth,Other,28375,120
CRT-11632,Growth,Southeast Asia,25874,114
CRT-11633,Emerging,Other,1071,65
CRT-11634,Emerging,US,1511,55
CRT-11635,Growth,US,19126,13
CRT-11636,Growth,US,17481,108
CRT-11637,Established,Canada,100000,34
CRT-11638,Growth,Other,11004,47
CRT-11639,Established,Other,132214,42
CRT-11640,Large,Other,2891173,58
CRT-11641,Growth,Southeast Asia,24370,45
CRT-11642,Emerging,Canada,1352,26
CRT-11643,Emerging,India,968,42
CRT-11644,Growth,Canada,70693,30
CRT-11645,Growth,Canada,29224,92
CRT-11646,Emerging,India,849,84
CRT-11647,Growth,US,15860,1
CRT-11648,Emerging,US,5274,94
CRT-11649,Emerging,Other,436,76
CRT-11650,Established,Southeast Asia,123395,69
CRT-11651,Emerging,India,709,59
CRT-11652,Growth,Other,26440,77
CRT-11653,Growth,India,32129,8
CRT-11654,Growth,India,27839,38
CRT-11655,Emerging,Canada,1000,71
CRT-11656,Growth,India,13378,109
CRT-11657,Emerging,India,5915,28
CRT-11658,Growth,Canada,30713,84
CRT-11659,Emerging,India,2109,112
CRT-11660,Large,India,1235257,105
CRT-11661,Established,US,166331,90
CRT-11662,Emerging,Other,3423,93
CRT-11663,Emerging,Southeast Asia,229,77
CRT-11664,Emerging,Other,2467,57
CRT-11665,Growth,Southeast Asia,23777,107
CRT-11666,Growth,US,33123,81
CRT-11667,Growth,India,61848,110
CRT-11668,Established,India,149240,17
CRT-11669,Growth,Canada,10000,11
CRT-11670,Growth,Southeast Asia,15588,44
CRT-11671,Emerging,UK,1353,17
CRT-11672,Growth,Canada,61362,72
CRT-11673,Growth,US,22157,105
CRT-11674,Established,Other,503241,21
CRT-11675,Emerging,India,208,104
CRT-11676,Emerging,UK,895,99
CRT-11677,Emerging,US,3072,8
CRT-11678,Established,US,350221,46
CRT-11679,Growth,Canada,10126,60
CRT-11680,Emerging,India,684,111
CRT-11681,Emerging,Other,1199,62
CRT-11682,Growth,UK,19301,100
CRT-11683,Established,UK,400942,52
CRT-11684,Large,India,2000710,33
CRT-11685,Established,Other,100000,93
CRT-11686,Established,Other,262082,2
CRT-11687,Emerging,US,2020,60
CRT-11688,Emerging,Southeast Asia,534,9
CRT-11689,Growth,Other,17231,5
CRT-11690,Growth,US,18847,10
CRT-11691,Emerging,US,3996,17
CRT-11692,Growth,Other,25741,36
CRT-11693,Emerging,India,228,115
CRT-11694,Emerging,Other,511,3
CRT-11695,Emerging,India,2374,110
CRT-11696,Established,Southeast Asia,155604,56
CRT-11697,Growth,India,14563,100
CRT-11698,Growth,India,22265,70
CRT-11699,Established,Other,358178,88
CRT-11700,Established,UK,733565,94
CRT-11701,Emerging,Other,1278,82
CRT-11702,Established,India,266666,107
CRT-11703,Emerging,Other,1236,116
CRT-11704,Growth,UK,30015,4
CRT-11705,Emerging,US,639,27
CRT-11706,Emerging,India,4255,119
CRT-11707,Growth,US,21392,94
CRT-11708,Emerging,US,555,69
CRT-11709,Growth,Other,18314,59
CRT-11710,Growth,Other,37514,79
CRT-11711,Growth,US,18968,88
CRT-11712,Emerging,US,4506,27
CRT-11713,Emerging,US,2234,103
CRT-11714,Emerging,Other,2668,58
CRT-11715,Established,Southeast Asia,154627,92
CRT-11716,Established,Southeast Asia,136917,42
CRT-11717,Emerging,Southeast Asia,1375,101
CRT-11718,Growth,Other,14859,49
CRT-11719,Growth,US,34071,56
CRT-11720,Large,US,3768103,45
CRT-11721,Emerging,Southeast Asia,769,64
CRT-11722,Growth,Other,37982,20
CRT-11723,Growth,UK,30556,23
CRT-11724,Emerging,Other,3271,40
CRT-11725,Emerging,Other,4988,83
CRT-11726,Emerging,US,2503,89
CRT-11727,Growth,UK,26156,78
CRT-11728,Growth,Other,49162,33
CRT-11729,Growth,US,27547,17
CRT-11730,Emerging,UK,1083,90
CRT-11731,Established,US,137879,80
CRT-11732,Emerging,Other,1448,56
CRT-11733,Large,US,4007217,56
CRT-11734,Emerging,India,586,117
CRT-11735,Established,UK,100000,76
CRT-11736,Established,Southeast Asia,100000,44
CRT-11737,Established,US,367004,40
CRT-11738,Established,US,252442,116
CRT-11739,Emerging,Other,4357,59
CRT-11740,Growth,Other,20754,7
CRT-11741,Growth,UK,14598,22
CRT-11742,Emerging,US,4654,12
CRT-11743,Large,Canada,1184919,15
CRT-11744,Emerging,UK,2300,32
CRT-11745,Emerging,India,460,47
CRT-11746,Established,US,221563,106
CRT-11747,Emerging,US,1175,94
CRT-11748,Emerging,US,428,88
CRT-11749,Emerging,UK,6084,116
CRT-11750,Growth,India,17254,33
CRT-11751,Established,Southeast Asia,113423,117
CRT-11752,Emerging,Southeast Asia,793,1
CRT-11753,Growth,Southeast Asia,10000,1
CRT-11754,Growth,Southeast Asia,22843,99
CRT-11755,Growth,Southeast Asia,19398,53
CRT-11756,Growth,US,44185,103
CRT-11757,Large,US,2473526,16
CRT-11758,Emerging,Southeast Asia,485,32
CRT-11759,Emerging,India,794,103
CRT-11760,Growth,India,79051,3
CRT-11761,Emerging,India,645,111
CRT-11762,Growth,US,40609,117
CRT-11763,Emerging,US,777,35
CRT-11764,Emerging,UK,600,45
CRT-11765,Established,Southeast Asia,143613,26
CRT-11766,Emerging,Southeast Asia,4342,28
CRT-11767,Growth,US,12917,100
CRT-11768,Growth,Other,37357,117
CRT-11769,Emerging,India,3553,81
CRT-11770,Emerging,Southeast Asia,861,90
CRT-11771,Emerging,India,2973,1
CRT-11772,Growth,India,40974,21
CRT-11773,Emerging,Canada,702,31
CRT-11774,Growth,US,16732,55
CRT-11775,Emerging,US,1184,29
CRT-11776,Emerging,US,1460,51
CRT-11777,Emerging,Other,996,64
CRT-11778,Emerging,Other,2104,47
CRT-11779,Emerging,UK,721,86
CRT-11780,Established,India,115038,81
CRT-11781,Emerging,US,1343,48
CRT-11782,Growth,Other,30159,16
CRT-11783,Growth,US,51842,119
CRT-11784,Growth,US,33764,53
CRT-11785,Growth,Other,38357,48
CRT-11786,Emerging,US,1016,65
CRT-11787,Growth,Other,22717,86
CRT-11788,Emerging,Canada,805,75
CRT-11789,Established,Other,221833,104
CRT-11790,Emerging,UK,1504,19
CRT-11791,Growth,India,28237,82
CRT-11792,Growth,UK,24311,100
CRT-11793,Growth,Other,26335,85
CRT-11794,Emerging,Canada,5041,67
CRT-11795,Growth,Other,30858,40
CRT-11796,Growth,Other,36015,116
CRT-11797,Growth,UK,34010,90
CRT-11798,Emerging,Other,1165,45
CRT-11799,Emerging,US,2058,118
CRT-11800,Emerging,Other,1361,110
CRT-11801,Growth,Other,14398,50
CRT-11802,Emerging,US,841,12
CRT-11803,Growth,Southeast Asia,72892,26
CRT-11804,Growth,Southeast Asia,48214,117
CRT-11805,Growth,Other,23168,116
CRT-11806,Growth,US,37701,94
CRT-11807,Growth,Southeast Asia,30011,17
CRT-11808,Growth,Southeast Asia,64304,53
CRT-11809,Emerging,India,1207,73
CRT-11810,Established,Other,227449,10
CRT-11811,Large,Southeast Asia,1134897,71
CRT-11812,Growth,India,25154,97
CRT-11813,Established,Other,100000,98
CRT-11814,Large,US,2378059,51
CRT-11815,Growth,US,44434,88
CRT-11816,Growth,US,62699,76
CRT-11817,Growth,Other,34217,51
CRT-11818,Emerging,Other,999,53
CRT-11819,Emerging,Southeast Asia,694,94
CRT-11820,Growth,India,21212,28
CRT-11821,Established,India,100000,103
CRT-11822,Emerging,Southeast Asia,1095,10
CRT-11823,Established,Southeast Asia,100000,27
CRT-11824,Growth,US,19958,119
CRT-11825,Growth,US,24290,77
CRT-11826,Emerging,Other,1743,31
CRT-11827,Growth,UK,11783,10
CRT-11828,Emerging,US,1017,55
CRT-11829,Emerging,Other,2318,108
CRT-11830,Emerging,India,4104,69
CRT-11831,Emerging,Canada,1262,8
CRT-11832,Emerging,US,7767,94
CRT-11833,Growth,Other,38182,60
CRT-11834,Emerging,US,1407,33
CRT-11835,Emerging,Other,3621,62
CRT-11836,Established,Canada,146641,93
CRT-11837,Growth,US,15931,91
CRT-11838,Established,US,347084,16
CRT-11839,Growth,Other,35078,25
CRT-11840,Emerging,US,3088,99
CRT-11841,Established,US,366841,37
CRT-11842,Established,UK,664098,109
CRT-11843,Growth,US,13020,16
CRT-11844,Growth,Southeast Asia,22533,109
CRT-11845,Growth,Southeast Asia,23296,60
CRT-11846,Growth,US,48211,6
CRT-11847,Growth,India,32414,15
CRT-11848,Growth,US,48305,60
CRT-11849,Emerging,Other,1679,11
CRT-11850,Emerging,US,1319,107
CRT-11851,Emerging,UK,2309,3
CRT-11852,Emerging,UK,1650,96
CRT-11853,Emerging,Canada,1829,105
CRT-11854,Established,India,293941,106
CRT-11855,Emerging,US,1895,24
CRT-11856,Emerging,Southeast Asia,2940,86
CRT-11857,Emerging,UK,1396,86
CRT-11858,Growth,Canada,29284,103
CRT-11859,Growth,US,16310,92
CRT-11860,Growth,Canada,43982,8
CRT-11861,Large,US,6569276,80
CRT-11862,Large,Southeast Asia,1000000,24
CRT-11863,Established,Southeast Asia,292020,9
CRT-11864,Established,US,182119,87
CRT-11865,Emerging,Other,1155,51
CRT-11866,Growth,UK,36821,98
CRT-11867,Emerging,US,1307,88
CRT-11868,Established,US,251581,22
CRT-11869,Emerging,Canada,1004,42
CRT-11870,Emerging,Other,4464,97
CRT-11871,Emerging,US,1111,66
CRT-11872,Growth,US,18386,28
CRT-11873,Growth,UK,31999,88
CRT-11874,Emerging,India,686,80
CRT-11875,Growth,India,30254,108
CRT-11876,Emerging,India,5002,63
CRT-11877,Established,Southeast Asia,193514,98
CRT-11878,Emerging,US,453,93
CRT-11879,Emerging,India,960,28
CRT-11880,Growth,US,40385,52
CRT-11881,Growth,US,28380,57
CRT-11882,Established,Other,302783,25
CRT-11883,Growth,US,19607,71
CRT-11884,Established,US,155254,99
CRT-11885,Emerging,Other,2223,9
CRT-11886,Emerging,Other,4859,112
CRT-11887,Large,Other,1511945,100
CRT-11888,Emerging,US,1380,75
CRT-11889,Established,UK,384593,105
CRT-11890,Emerging,UK,1487,104
CRT-11891,Growth,Canada,37007,115
CRT-11892,Emerging,US,740,3
CRT-11893,Growth,India,26951,109
CRT-11894,Established,US,136922,66
CRT-11895,Emerging,UK,347,97
CRT-11896,Emerging,India,660,47
CRT-11897,Emerging,Southeast Asia,1917,55
CRT-11898,Emerging,UK,2082,86
CRT-11899,Emerging,Other,2477,50
CRT-11900,Large,Other,2831382,40
CRT-11901,Emerging,UK,1121,16
CRT-11902,Emerging,US,309,2
CRT-11903,Growth,Other,15183,106
CRT-11904,Emerging,US,3241,57
CRT-11905,Emerging,US,682,35
CRT-11906,Growth,India,25919,72
CRT-11907,Growth,UK,27760,118
CRT-11908,Established,US,100000,82
CRT-11909,Emerging,US,1747,63
CRT-11910,Growth,US,57750,100
CRT-11911,Established,Southeast Asia,196564,4
CRT-11912,Established,UK,169130,120
CRT-11913,Established,Southeast Asia,100000,86
CRT-11914,Emerging,India,1075,92
CRT-11915,Large,Other,2896127,29
CRT-11916,Established,India,198030,37
CRT-11917,Established,India,152691,76
CRT-11918,Growth,Southeast Asia,44486,113
CRT-11919,Large,UK,1651010,30
CRT-11920,Emerging,Canada,951,82
CRT-11921,Growth,US,28871,37
CRT-11922,Growth,Other,51714,108
CRT-11923,Growth,India,24902,70
CRT-11924,Growth,Other,17278,50
CRT-11925,Emerging,Southeast Asia,2072,120
CRT-11926,Emerging,India,1027,18
CRT-11927,Emerging,US,2087,49
CRT-11928,Growth,India,10000,82
CRT-11929,Growth,India,27403,49
CRT-11930,Established,Other,171241,17
CRT-11931,Established,Other,111775,36
CRT-11932,Growth,India,14669,105
CRT-11933,Emerging,Other,1070,22
CRT-11934,Growth,Other,15760,78
CRT-11935,Established,Other,100000,17
CRT-11936,Growth,India,14948,54
CRT-11937,Established,US,100000,49
CRT-11938,Large,Other,2023789,16
CRT-11939,Emerging,Southeast Asia,517,95
CRT-11940,Growth,India,26894,34
CRT-11941,Growth,India,16704,70
CRT-11942,Growth,US,39785,34
CRT-11943,Emerging,US,1807,50
CRT-11944,Emerging,US,1053,6
CRT-11945,Emerging,Southeast Asia,1502,30
CRT-11946,Growth,Southeast Asia,35859,18
CRT-11947,Emerging,Southeast Asia,1406,79
CRT-11948,Emerging,US,1499,74
CRT-11949,Growth,US,10000,28
CRT-11950,Emerging,India,884,5
CRT-11951,Established,US,124598,41
CRT-11952,Emerging,Other,3104,57
CRT-11953,Emerging,India,980,8
CRT-11954,Large,India,1236363,72
CRT-11955,Established,Southeast Asia,281685,55
CRT-11956,Growth,UK,12588,30
CRT-11957,Growth,US,25768,49
CRT-11958,Emerging,Canada,275,120
CRT-11959,Growth,US,18767,116
CRT-11960,Emerging,India,924,55
CRT-11961,Growth,India,55744,108
CRT-11962,Emerging,Southeast Asia,1189,91
CRT-11963,Growth,UK,17235,35
CRT-11964,Emerging,Other,1203,27
CRT-11965,Emerging,Southeast Asia,4240,10
CRT-11966,Emerging,US,258,5
CRT-11967,Growth,UK,39588,53
CRT-11968,Emerging,India,1814,9
CRT-11969,Growth,Southeast Asia,25378,85
